Employee_ID,First_Name,Last_Name,Branch,Role,Hire Date,Departure Date,Salary,Status,Reason For Leaving,Experience,Time to Hire,Age,Gender,Hire Source,Year,Training Cost,Province,Training Period,Time to Hire.1,Recruiting Cost,Average Tenure_per_group,Turnover Rate_per_group,Hiring Rate_per_group,RecordID,Recruitment Expenditure,Recruitment Budget,Variance
84405,Elizabeth,Smith,Cont Substances&Cannabis Br,Compliance Officer,06/27/2015,09/06/2024,48000,Notice Period,Job Satisfaction,4,2M,36,Male,Referral,2015,6000,Ontario,60,100,9000,4.591212316,32.5,167.5,1056,77198.25,354163.35,276965.1
55742,Jacqueline,Copeland,Cont Substances&Cannabis Br,Compliance Officer,11/30/2015,,44000,Active,,2,1M,57,Male,Referral,2015,6000,Ontario,60,65,10000,4.591212316,32.5,167.5,1056,77198.25,354163.35,276965.1
36952,Tracy,Carter,Cont Substances&Cannabis Br,Compliance Officer,11/19/2015,,48000,Active,,4,2M,56,Male,Job Board,2015,6000,Ontario,60,65,13000,4.591212316,32.5,167.5,1056,77198.25,354163.35,276965.1
44163,Kristin,Scott,Cont Substances&Cannabis Br,Compliance Officer,10/14/2015,,44000,Active,,2,2M,54,Male,Job Board,2015,6000,Ontario,60,78,7000,4.591212316,32.5,167.5,1056,77198.25,354163.35,276965.1
68598,Cody,Gonzalez,Cont Substances&Cannabis Br,Compliance Officer,04/26/2015,,62000,Active,,11,1M,58,Male,Referral,2015,6000,Ontario,60,90,9000,4.591212316,32.5,167.5,1056,77198.25,354163.35,276965.1
27685,Laura,Smith,Cont Substances&Cannabis Br,Compliance Officer,02/03/2015,,48000,Active,,4,2M,47,Male,Recruiter,2015,6000,Alberta,60,95,9000,4.591212316,32.5,167.5,1056,77198.25,354163.35,276965.1
26079,Christopher,Powell,Cont Substances&Cannabis Br,Compliance Officer,07/12/2015,09/12/2024,62000,Notice Period,Location,11,1M,34,Male,Job Board,2015,6000,Quebec,60,85,8000,4.591212316,32.5,167.5,1056,77198.25,354163.35,276965.1
54931,Stephanie,Simpson,Cont Substances&Cannabis Br,Compliance Officer,03/31/2015,,60000,Active,,10,1M,23,Male,Referral,2015,6000,British Columbia,60,50,9500,4.591212316,32.5,167.5,1056,77198.25,354163.35,276965.1
19055,Emily,Frey,Cont Substances&Cannabis Br,Compliance Officer,12/29/2015,,56000,Active,,8,1M,56,Male,Job Board,2015,6000,British Columbia,60,30,10000,4.591212316,32.5,167.5,1056,77198.25,354163.35,276965.1
31918,Clifford,Hernandez,Cont Substances&Cannabis Br,Compliance Officer,05/19/2015,,80000,Active,,20,2M,48,Male,Recruiter,2015,6000,British Columbia,60,65,11000,4.591212316,32.5,167.5,1056,77198.25,354163.35,276965.1
54215,Nathan,Martinez,Cont Substances&Cannabis Br,Compliance Officer,05/29/2015,11/21/2019,44000,Not Active,Job Satisfaction,2,2M,43,Male,Recruiter,2015,6000,Ontario,60,65,10000,4.591212316,32.5,167.5,1056,77198.25,354163.35,276965.1
21401,Wendy,Henry,Cont Substances&Cannabis Br,Compliance Officer,11/03/2015,,78000,Active,,19,1M,33,Male,Job Board,2015,6000,Quebec,60,85,10000,4.591212316,32.5,167.5,1056,77198.25,354163.35,276965.1
76099,Margaret,Lewis,Cont Substances&Cannabis Br,Compliance Officer,02/23/2015,,64000,Active,,12,1M,45,Female,Recruiter,2015,6000,Quebec,60,100,11500,4.591212316,32.5,167.5,1056,77198.25,354163.35,276965.1
42024,Misty,Swanson,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,01/30/2015,03/29/2018,43000,Not Active,Salary and Benefits,4,1M,44,Male,Job Board,2015,5500,Ontario,60,85,6500,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
48959,Sean,Leon,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,05/16/2015,,41000,Active,,3,1M,26,Male,Referral,2015,5500,British Columbia,60,65,9000,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
64322,Mathew,Burnett,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,05/01/2015,12/01/2019,43000,Not Active,Work-Life Balance,4,2M,42,Male,Recruiter,2015,5500,Quebec,60,85,8000,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
82198,Jennifer,Nunez,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,11/15/2015,,59000,Active,,12,1M,48,Male,Job Board,2015,5500,Ontario,60,85,6500,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
28038,Daniel,Wood,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,11/14/2015,,45000,Active,,5,2M,31,Female,Referral,2015,5500,Saskatchewan,60,55,7500,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
68181,Jamie,Ramirez,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,11/23/2015,12/18/2020,73000,Not Active,Lack of Recognition,19,1M,38,Female,Job Board,2015,5500,Quebec,60,85,8000,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
27393,Jeffrey,Young,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,02/15/2015,,37000,Active,,1,1M,45,Female,Recruiter,2015,5500,Prince Edward Island,60,95,9000,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
19524,Deanna,Davis,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,10/18/2015,,57000,Active,,11,2M,36,Male,Job Board,2015,5500,Ontario,60,85,8000,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
26909,Megan,Stone,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,11/01/2015,06/07/2019,49000,Not Active,Personal Reasons,7,1M,22,Male,Referral,2015,5500,British Columbia,60,80,10000,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
39010,Benjamin,Hernandez,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,06/11/2015,10/19/2024,71000,Notice Period,Career Advancement,18,1M,58,Male,Referral,2015,5500,Ontario,60,65,13000,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
34975,Jennifer,Lopez,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,12/25/2015,,65000,Active,,15,2M,53,Male,Job Board,2015,5500,British Columbia,60,85,10000,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
34503,Tamara,Haynes,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,03/26/2015,,69000,Active,,17,1M,24,Male,Recruiter,2015,5500,Ontario,60,55,7500,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
30588,Brian,Davis,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,12/10/2015,,61000,Active,,13,1M,55,Male,Job Board,2015,5500,Ontario,60,25,9500,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
86633,Kathy,Jones,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,05/01/2015,,67000,Active,,16,1M,28,Male,Referral,2015,5500,Quebec,60,65,10000,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
61537,Kayla,Willis,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,07/04/2015,,41000,Active,,3,2M,26,Male,Referral,2015,5500,Quebec,60,50,12000,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
65923,Rebecca,Mendoza,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,01/07/2015,,61000,Active,,13,1M,55,Male,Job Board,2015,5500,Manitoba,60,30,10000,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
54975,Angela,Crawford,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,02/21/2015,,53000,Active,,9,2M,41,Female,Referral,2015,5500,Quebec,60,40,7000,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
42693,Erica,Rodgers,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,12/09/2015,11/18/2021,59000,Not Active,Job Satisfaction,12,2M,34,Male,Job Board,2015,5500,Manitoba,60,55,7500,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
83105,Courtney,Ramos,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,10/19/2015,,37000,Active,,1,1M,25,Male,Referral,2015,5500,Ontario,60,46,10000,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
17796,Rita,Aguilar,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,01/03/2015,,45000,Active,,5,2M,34,Male,Job Board,2015,5500,British Columbia,60,80,11000,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
72176,Joseph,Salas,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,11/10/2015,,63000,Active,,14,1M,29,Female,Job Board,2015,5500,British Columbia,60,85,10000,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
34469,Angela,Osborne,Cont Substances&Cannabis Br,Enforcement Officer/Inspector,06/14/2015,,41000,Active,,3,2M,43,Male,Referral,2015,5500,Saskatchewan,60,55,10000,4.32055053,39.13043478,160.8695652,1056,77198.25,354163.35,276965.1
20672,Wayne,Price,Cont Substances&Cannabis Br,Toxicologist/Pharmacologist,03/29/2015,,82000,Active,,11,2M,22,Male,Recruiter,2015,9000,Ontario,90,25,10500,4.49491542,44.44444444,155.5555556,1056,77198.25,354163.35,276965.1
91755,Wendy,Bailey,Cont Substances&Cannabis Br,Toxicologist/Pharmacologist,10/05/2015,07/30/2020,98000,Not Active,Work-Life Balance,19,2M,22,Female,Referral,2015,9000,British Columbia,90,80,12000,4.49491542,44.44444444,155.5555556,1056,77198.25,354163.35,276965.1
32826,Dawn,Montoya,Cont Substances&Cannabis Br,Toxicologist/Pharmacologist,05/18/2015,,64000,Active,,2,2M,31,Male,Job Board,2015,9000,Quebec,90,63,9500,4.49491542,44.44444444,155.5555556,1056,77198.25,354163.35,276965.1
87554,Lorraine,Green,Cont Substances&Cannabis Br,Toxicologist/Pharmacologist,03/23/2015,,88000,Active,,14,1M,36,Female,Referral,2015,9000,Ontario,90,60,11000,4.49491542,44.44444444,155.5555556,1056,77198.25,354163.35,276965.1
29713,David,Fitzgerald,Cont Substances&Cannabis Br,Toxicologist/Pharmacologist,04/03/2015,,66000,Active,,3,2M,29,Male,Recruiter,2015,9000,Alberta,90,85,8000,4.49491542,44.44444444,155.5555556,1056,77198.25,354163.35,276965.1
99469,Jamie,Bass,Cont Substances&Cannabis Br,Toxicologist/Pharmacologist,03/28/2015,01/13/2017,78000,Not Active,Work-Life Balance,9,1M,32,Female,Referral,2015,9000,British Columbia,90,95,9000,4.49491542,44.44444444,155.5555556,1056,77198.25,354163.35,276965.1
91310,Lindsey,Wilson,Cont Substances&Cannabis Br,Toxicologist/Pharmacologist,09/16/2015,,100000,Active,,20,1M,30,Male,Referral,2015,9000,Prince Edward Island,90,65,13000,4.49491542,44.44444444,155.5555556,1056,77198.25,354163.35,276965.1
50730,Edward,Molina,Cont Substances&Cannabis Br,Toxicologist/Pharmacologist,01/22/2015,09/21/2022,68000,Not Active,Salary and Benefits,4,2M,49,Male,Referral,2015,9000,Quebec,90,50,9500,4.49491542,44.44444444,155.5555556,1056,77198.25,354163.35,276965.1
41080,Dylan,Lee,Cont Substances&Cannabis Br,Toxicologist/Pharmacologist,06/13/2015,08/27/2024,82000,Notice Period,Career Advancement,11,1M,40,Male,Recruiter,2015,9000,Ontario,90,30,8000,4.49491542,44.44444444,155.5555556,1056,77198.25,354163.35,276965.1
49599,Richard,Graves,Cont Substances&Cannabis Br,Toxicologist/Pharmacologist,09/21/2015,02/20/2020,88000,Not Active,Personal Reasons,14,1M,26,Female,Referral,2015,9000,British Columbia,90,85,6500,4.49491542,44.44444444,155.5555556,1056,77198.25,354163.35,276965.1
74394,Caitlyn,White,Cont Substances&Cannabis Br,Toxicologist/Pharmacologist,08/24/2015,,86000,Active,,13,1M,44,Male,Recruiter,2015,9000,Alberta,90,40,7000,4.49491542,44.44444444,155.5555556,1056,77198.25,354163.35,276965.1
89733,Lisa,Roberson,Cont Substances&Cannabis Br,Toxicologist/Pharmacologist,02/02/2015,08/02/2016,78000,Not Active,Job Security,9,1M,39,Female,Referral,2015,9000,British Columbia,90,72,9500,4.49491542,44.44444444,155.5555556,1056,77198.25,354163.35,276965.1
63507,Michael,Baker,Cont Substances&Cannabis Br,Toxicologist/Pharmacologist,03/11/2015,,86000,Active,,13,1M,60,Female,Recruiter,2015,9000,Ontario,90,80,11000,4.49491542,44.44444444,155.5555556,1056,77198.25,354163.35,276965.1
89371,Anita,Barton,Cont Substances&Cannabis Br,Toxicologist/Pharmacologist,12/12/2015,,78000,Active,,9,1M,60,Male,Referral,2015,9000,Ontario,90,78,8000,4.49491542,44.44444444,155.5555556,1056,77198.25,354163.35,276965.1
43282,Sharon,Young,Cont Substances&Cannabis Br,Laboratory Technician/Scientist,04/17/2015,,46000,Active,,8,1M,24,Male,Referral,2015,5000,Ontario,45,45,9000,4.239884044,34.81781377,165.1821862,1056,77198.25,354163.35,276965.1
59564,Joshua,Daniels,Cont Substances&Cannabis Br,Laboratory Technician/Scientist,07/14/2015,11/05/2015,60000,Not Active,Career Advancement,15,1M,30,Male,Referral,2015,5000,Ontario,45,85,6500,4.239884044,34.81781377,165.1821862,1056,77198.25,354163.35,276965.1
12195,Carl,Chavez,Cont Substances&Cannabis Br,Laboratory Technician/Scientist,12/03/2015,,48000,Active,,9,2M,24,Male,Referral,2015,5000,Ontario,45,70,8500,4.239884044,34.81781377,165.1821862,1056,77198.25,354163.35,276965.1
78693,Stephanie,Mendoza,Cont Substances&Cannabis Br,Laboratory Technician/Scientist,01/16/2015,10/06/2020,68000,Not Active,Management and Leadership,19,1M,49,Male,Referral,2015,5000,Ontario,45,95,9000,4.239884044,34.81781377,165.1821862,1056,77198.25,354163.35,276965.1
45112,Patrick,Shaw,Cont Substances&Cannabis Br,Laboratory Technician/Scientist,09/26/2015,12/27/2018,38000,Not Active,Work-Life Balance,4,2M,24,Male,Recruiter,2015,5000,Saskatchewan,45,85,8000,4.239884044,34.81781377,165.1821862,1056,77198.25,354163.35,276965.1
16144,David,Perkins,Cont Substances&Cannabis Br,Laboratory Technician/Scientist,08/22/2015,,48000,Active,,9,2M,47,Male,Referral,2015,5000,Prince Edward Island,45,78,8000,4.239884044,34.81781377,165.1821862,1056,77198.25,354163.35,276965.1
48100,Sherry,Peters,Cont Substances&Cannabis Br,Laboratory Technician/Scientist,03/29/2015,09/22/2023,66000,Not Active,Lack of Recognition,18,2M,57,Male,Referral,2015,5000,Ontario,45,60,13000,4.239884044,34.81781377,165.1821862,1056,77198.25,354163.35,276965.1
48361,Matthew,White,Cont Substances&Cannabis Br,Laboratory Technician/Scientist,07/02/2015,,36000,Active,,3,2M,57,Female,Recruiter,2015,5000,British Columbia,45,52,8500,4.239884044,34.81781377,165.1821862,1056,77198.25,354163.35,276965.1
57278,Riley,Brewer,Cont Substances&Cannabis Br,Laboratory Technician/Scientist,06/11/2015,07/07/2017,56000,Not Active,Career Advancement,13,1M,39,Male,Referral,2015,5000,Ontario,45,65,13000,4.239884044,34.81781377,165.1821862,1056,77198.25,354163.35,276965.1
17646,David,Hunt,Cont Substances&Cannabis Br,Laboratory Technician/Scientist,03/26/2015,,60000,Active,,15,1M,30,Female,Recruiter,2015,5000,New Brunswick,45,40,7000,4.239884044,34.81781377,165.1821862,1056,77198.25,354163.35,276965.1
57013,Chase,Butler,Cont Substances&Cannabis Br,Laboratory Technician/Scientist,10/28/2015,,52000,Active,,11,2M,22,Male,Referral,2015,5000,Manitoba,45,80,10000,4.239884044,34.81781377,165.1821862,1056,77198.25,354163.35,276965.1
89241,Daniel,Meyers,Cont Substances&Cannabis Br,Laboratory Technician/Scientist,04/20/2015,,56000,Active,,13,1M,28,Male,Referral,2015,5000,British Columbia,45,50,9500,4.239884044,34.81781377,165.1821862,1056,77198.25,354163.35,276965.1
44424,Rachel,Thompson,Cont Substances&Cannabis Br,Laboratory Technician/Scientist,06/12/2015,,44000,Active,,7,1M,54,Female,Referral,2015,5000,Alberta,45,95,9000,4.239884044,34.81781377,165.1821862,1056,77198.25,354163.35,276965.1
51066,Olivia,Hayes,Cont Substances&Cannabis Br,Laboratory Technician/Scientist,02/06/2015,03/14/2023,70000,Not Active,Career Advancement,20,2M,48,Female,Referral,2015,5000,Ontario,45,55,7500,4.239884044,34.81781377,165.1821862,1056,77198.25,354163.35,276965.1
42340,Bryan,Castro,Cont Substances&Cannabis Br,Laboratory Technician/Scientist,11/13/2015,,34000,Active,,2,1M,46,Male,Job Board,2015,5000,Prince Edward Island,45,25,10500,4.239884044,34.81781377,165.1821862,1056,77198.25,354163.35,276965.1
42061,Sarah,Williams,Cont Substances&Cannabis Br,Laboratory Technician/Scientist,10/21/2015,,50000,Active,,10,2M,60,Male,Referral,2015,5000,Quebec,45,85,10000,4.239884044,34.81781377,165.1821862,1056,77198.25,354163.35,276965.1
67348,Tracy,Richards,Cont Substances&Cannabis Br,Laboratory Technician/Scientist,07/13/2015,,34000,Active,,2,2M,50,Male,Job Board,2015,5000,Alberta,45,90,9000,4.239884044,34.81781377,165.1821862,1056,77198.25,354163.35,276965.1
38520,Melissa,Sims,Cont Substances&Cannabis Br,Regulatory Affairs Specialist,10/26/2015,,73000,Active,,9,2M,51,Male,Recruiter,2015,8000,British Columbia,90,70,8500,4.581449439,38.31417625,161.6858238,1056,77198.25,354163.35,276965.1
89806,Jessica,Summers,Cont Substances&Cannabis Br,Regulatory Affairs Specialist,04/06/2015,06/29/2023,63000,Not Active,Career Advancement,4,2M,37,Male,Referral,2015,8000,Alberta,90,25,9500,4.581449439,38.31417625,161.6858238,1056,77198.25,354163.35,276965.1
58080,Stefanie,Velasquez,Cont Substances&Cannabis Br,Regulatory Affairs Specialist,09/23/2015,,93000,Active,,19,2M,60,Male,Recruiter,2015,8000,Saskatchewan,90,85,6500,4.581449439,38.31417625,161.6858238,1056,77198.25,354163.35,276965.1
98685,James,Watkins,Cont Substances&Cannabis Br,Regulatory Affairs Specialist,01/30/2015,,77000,Active,,11,1M,30,Male,Recruiter,2015,8000,Ontario,90,50,12000,4.581449439,38.31417625,161.6858238,1056,77198.25,354163.35,276965.1
98194,Scott,Grant,Cont Substances&Cannabis Br,Regulatory Affairs Specialist,11/18/2015,,91000,Active,,18,2M,34,Male,Referral,2015,8000,Ontario,90,30,10000,4.581449439,38.31417625,161.6858238,1056,77198.25,354163.35,276965.1
36615,Joseph,Marshall,Cont Substances&Cannabis Br,Regulatory Affairs Specialist,11/30/2015,,73000,Active,,9,2M,39,Male,Recruiter,2015,8000,New Brunswick,90,65,13000,4.581449439,38.31417625,161.6858238,1056,77198.25,354163.35,276965.1
65884,Jacob,Gibbs,Cont Substances&Cannabis Br,Regulatory Affairs Specialist,01/14/2015,,79000,Active,,12,1M,53,Male,Job Board,2015,8000,British Columbia,90,80,12000,4.581449439,38.31417625,161.6858238,1056,77198.25,354163.35,276965.1
11984,Kyle,Hester,Cont Substances&Cannabis Br,Regulatory Affairs Specialist,04/10/2015,,89000,Active,,17,1M,52,Male,Job Board,2015,8000,New Brunswick,90,80,12000,4.581449439,38.31417625,161.6858238,1056,77198.25,354163.35,276965.1
60797,Cynthia,Smith,Cont Substances&Cannabis Br,Regulatory Affairs Specialist,12/17/2015,04/09/2022,79000,Not Active,Personal Reasons,12,1M,30,Male,Referral,2015,8000,Ontario,90,40,7000,4.581449439,38.31417625,161.6858238,1056,77198.25,354163.35,276965.1
84383,Chelsea,Murphy,Cont Substances&Cannabis Br,Regulatory Affairs Specialist,07/12/2015,,61000,Active,,3,2M,23,Female,Job Board,2015,8000,Alberta,90,65,13000,4.581449439,38.31417625,161.6858238,1056,77198.25,354163.35,276965.1
29334,Meagan,Robinson,Cont Substances&Cannabis Br,Regulatory Affairs Specialist,01/22/2015,,65000,Active,,5,1M,54,Male,Referral,2015,8000,British Columbia,90,65,10000,4.581449439,38.31417625,161.6858238,1056,77198.25,354163.35,276965.1
38570,Richard,Jones,Cont Substances&Cannabis Br,Regulatory Affairs Specialist,03/15/2015,08/24/2016,63000,Not Active,Personal Reasons,4,2M,30,Male,Referral,2015,8000,Manitoba,90,63,9500,4.581449439,38.31417625,161.6858238,1056,77198.25,354163.35,276965.1
33463,Tonya,Cox,Cont Substances&Cannabis Br,Regulatory Affairs Specialist,07/01/2015,,87000,Active,,16,2M,22,Male,Referral,2015,8000,Quebec,90,46,10000,4.581449439,38.31417625,161.6858238,1056,77198.25,354163.35,276965.1
61260,Douglas,Thomas,Cont Substances&Cannabis Br,Regulatory Affairs Specialist,05/22/2015,,69000,Active,,7,2M,48,Male,Recruiter,2015,8000,Newfoundland and Labrador,90,60,10000,4.581449439,38.31417625,161.6858238,1056,77198.25,354163.35,276965.1
53240,Kaylee,Nelson,Cont Substances&Cannabis Br,Regulatory Affairs Specialist,01/10/2015,,77000,Active,,11,1M,26,Female,Referral,2015,8000,Ontario,90,70,8500,4.581449439,38.31417625,161.6858238,1056,77198.25,354163.35,276965.1
49696,Dennis,Lee,Cont Substances&Cannabis Br,Regulatory Affairs Specialist,06/08/2015,,87000,Active,,16,1M,31,Male,Job Board,2015,8000,Prince Edward Island,90,78,8000,4.581449439,38.31417625,161.6858238,1056,77198.25,354163.35,276965.1
65576,Amy,Frank,Cont Substances&Cannabis Br,Regulatory Affairs Specialist,05/30/2015,,77000,Active,,11,1M,32,Female,Recruiter,2015,8000,British Columbia,90,50,12000,4.581449439,38.31417625,161.6858238,1056,77198.25,354163.35,276965.1
56065,Lori,Fisher,Cont Substances&Cannabis Br,Regulatory Affairs Specialist,07/30/2015,,67000,Active,,6,2M,41,Male,Referral,2015,8000,Quebec,90,90,9000,4.581449439,38.31417625,161.6858238,1056,77198.25,354163.35,276965.1
